<<<15:31:28:646774>>>
* Screen coordinates (1447, 53) choosen in zone #3.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (1333, 0).
* Maximum (x, y) are (1600, 150).
* Mid (x, y) are (1466, 75).
<<<15:31:28:646774>>>  Image at Pix\Faraway_Objects\Asteroids\4.png choosen for background...
<<<15:31:40:477541>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:477541>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:493717>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:493717>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:493717>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:493717>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:510111>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:510111>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:510111>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:510111>>>  Tank #3 Yellow AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:31:40:510111>>>  Tank #3 Yellow AI Tank attempting to fire cannonball...
<<<15:31:40:526090>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:526090>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:527169>>>  Tank #3 Yellow AI Tank chose to shoot...
<<<15:31:40:541638>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:541638>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:542648>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:542648>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:558887>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:558887>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:559896>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:559896>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:574720>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:574720>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:574720>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:574720>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:590942>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:590942>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:590942>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:590942>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:607782>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:607782>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:607782>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:607782>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:624251>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:624251>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:624251>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:624251>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:640919>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:640919>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:641994>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:641994>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:657795>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:657795>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:658803>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:658803>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:674477>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:674477>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:675474>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:675474>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:691178>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:691178>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:691178>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:691178>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:707683>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:707683>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:707683>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:707683>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:725067>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:725067>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:725067>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:725568>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:741429>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:741429>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:741429>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:741429>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:757971>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:757971>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:757971>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:757971>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:774221>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:774221>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:774221>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:774221>>>  Tank #3 Yellow AI Tank lowered launch speed one unit...
<<<15:31:40:789864>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:789864>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:789864>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:40:789864>>>  Tank #3 Yellow AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:31:40:789864>>>  Tank #3 Yellow AI Tank attempting to fire cannonball...
<<<15:31:40:805882>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:806878>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:806878>>>  Tank #3 Yellow AI Tank chose to move to 0.4885, cururently at 1.117.
<<<15:31:40:806878>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:806878>>>  Tank #3 Yellow AI Tank chose to move...
<<<15:31:40:822197>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #3!
<<<15:31:40:822197>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:822197>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:838221>>>  Tank #2 Red AI Tank's Cannonball #3 explosion timer has expired, marked for removal...
<<<15:31:40:838221>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:838221>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:854635>>>  Tank #1 Green Player Tank has been hit by Tank #2 Red AI Tank's Cannonball #4!
<<<15:31:40:854635>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:871359>>>  Tank #2 Red AI Tank's Cannonball #4 explosion timer has expired, marked for removal...
<<<15:31:40:872367>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:888976>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:904002>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:920133>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:935929>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:952801>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:968082>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:40:984290>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:000997>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:016981>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:032721>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:048846>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:065907>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:081539>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:097985>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:113997>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:130182>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:145858>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:162000>>>  Tank #1 Green Player Tank being destroyed...
<<<15:31:41:162000>>>  Tank successfully destroyed!
<<<15:31:41:162000>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:178204>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:194081>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:209589>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:227097>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:242946>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:259402>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:276125>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:293241>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:308177>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:324262>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:342065>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:358787>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:376779>>>  Tank #3 Yellow AI Tank moved one unit CW...
<<<15:31:41:407778>>>  Tank #3 Yellow AI Tank chose to shoot...
<<<15:31:41:424266>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:424266>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:424266>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:424266>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:441318>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:441318>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:441318>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:441318>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:457657>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:457657>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:457657>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:457657>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:474851>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:474851>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:474851>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:474851>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:490447>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:490447>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:490447>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:490447>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:507450>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:507450>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:507450>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:507450>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:524166>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:524166>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:524166>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:524166>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:541129>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:541129>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:541129>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:541129>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:557712>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:557712>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:557712>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:557712>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:574255>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:574255>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:574255>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:574255>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:592092>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:592092>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:592092>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:592092>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:608741>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:608741>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:608741>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:608741>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:624596>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:624596>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:624596>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:624596>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:642002>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:642002>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:642002>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:642002>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:657814>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:657814>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:657814>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:657814>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:674248>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:674248>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:674248>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:674248>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:692627>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:692627>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:692627>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:692627>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:708159>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:708159>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:708159>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:708159>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:724588>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:724588>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:724588>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:31:41:724588>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CCW...
<<<15:31:41:741383>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:31:41:741383>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:31:41:741383>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
