<<<15:11:29:570398>>>
* Screen coordinates (160, 280) choosen in zone #8.
* Screen dimensions are 1600 wide by 900 high.
* Minimum (x, y) are (0, 150).
* Maximum (x, y) are (266, 750).
* Mid (x, y) are (133, 450).
<<<15:11:29:570398>>>  Image at Pix\Faraway_Objects\Quasars\2.png choosen for background...
<<<15:11:41:527064>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:545540>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:545540>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:545540>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:545540>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:545540>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:545540>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:545540>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:545540>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:562018>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:562018>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:562018>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:562018>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:562018>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:562018>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:562018>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:562018>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:577138>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:577138>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:577138>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:577138>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:577138>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:577138>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:578145>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:578145>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:595297>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:595297>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:595297>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:595297>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:595297>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:595297>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:595297>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:595297>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:610816>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:610816>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:610816>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:610816>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:610816>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:610816>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:610816>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:610816>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:628336>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:628336>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:628336>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:628336>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:628336>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:628336>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:628336>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:628336>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:644676>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:645672>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:645672>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:645672>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:645672>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:645672>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:645672>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:645672>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:661016>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:661016>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:661016>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:661016>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:661016>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:661016>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:661016>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:661016>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:677539>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:677539>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:677539>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:677539>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:677539>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:677539>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:677539>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:677539>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:694011>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:694011>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:694011>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:694011>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:694011>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:694011>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:694011>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:694011>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:710466>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:710466>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:710466>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:710466>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:710466>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:710466>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:710466>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:710466>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:726951>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:726951>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:726951>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:726951>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:726951>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:726951>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:726951>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:726951>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:743357>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:744441>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:744441>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:744441>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:744441>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:744564>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:744564>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:744596>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:760155>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:760155>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:760155>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:760155>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:760155>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:760155>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:760155>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:760155>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:777361>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:777361>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:777361>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:777361>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:777361>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:777361>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:777361>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:777361>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:793821>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:794816>>>  Tank #2 Red AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:794816>>>  Tank #2 Red AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:794816>>>  Tank #2 Red AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:794816>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:794816>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:794816>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:794816>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:809492>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:809492>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:11:41:809492>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:809492>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:809492>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:809492>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:826041>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:826041>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:11:41:826041>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:826041>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:826041>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:826041>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:842057>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:842057>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:11:41:842057>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:842057>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:843054>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:843054>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:859179>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:859179>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:11:41:859179>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:859179>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:859179>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:859179>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:875382>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:875382>>>  Tank #2 Red AI Tank increased launch speed one unit...
<<<15:11:41:875382>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:875382>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:875382>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:875382>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:891616>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:891616>>>  Tank #2 Red AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:11:41:891616>>>  Tank #2 Red AI Tank attempting to fire cannonball...
<<<15:11:41:891616>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:891616>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:891616>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:891616>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:907175>>>  Tank #2 Red AI Tank chose to shoot...
<<<15:11:41:907175>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:907175>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:907175>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:907175>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:922700>>>  Tank #2 Red AI Tank is checking targeting info...
<<<15:11:41:922700>>>  Tank #2 Red AI Tank firing solution within tolerances, not adjusting firing solution...
<<<15:11:41:922700>>>  Tank #2 Red AI Tank attempting to fire cannonball...
<<<15:11:41:922700>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:922700>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:922700>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
<<<15:11:41:922700>>>  Tank #3 Yellow AI Tank adjusted targeting angle one unit CW...
<<<15:11:41:940898>>>  Tank #2 Red AI Tank chose to shoot...
<<<15:11:41:940898>>>  Tank #3 Yellow AI Tank is checking targeting info...
<<<15:11:41:940898>>>  Tank #3 Yellow AI Tank Launch angle not within tolerances, adjusting firing solution...
<<<15:11:41:940898>>>  Tank #3 Yellow AI Tank Launch speed not within tolerances, adjusting firing solution...
